% time spent exploring,Local Reached Total Count,episodes,mean 100 episode reward,steps,% time spent exploring in plan,Goal Reached Total Count,plan episodes,plan mean 100 episode reward,plan steps
1,24610,240500,0.0,1857922,,,,,
,,,,,1,218,9379,0.8,1858302
1,24610,240600,0.1,1858912,,,,,
1,24610,240700,0.0,1859902,,,,,
,,,,,1,218,9389,0.9,1860302
1,24611,240800,0.1,1860893,,,,,
1,24611,240900,0.0,1861892,,,,,
,,,,,1,218,9399,0.8,1862302
1,24611,241000,0.0,1862892,,,,,
1,24611,241100,0.0,1863872,,,,,
,,,,,1,218,9409,0.8,1864302
1,24611,241200,0.0,1864862,,,,,
1,24611,241300,0.0,1865852,,,,,
,,,,,1,218,9419,0.8,1866302
1,24612,241400,0.0,1866842,,,,,
1,24612,241500,0.0,1867842,,,,,
,,,,,1,218,9429,0.7,1868302
1,24612,241600,0.1,1868842,,,,,
1,24612,241700,0.1,1869842,,,,,
,,,,,1,218,9439,0.8,1870302
1,24612,241800,0.0,1870832,,,,,
1,24612,241900,-0.0,1871832,,,,,
,,,,,1,218,9449,0.8,1872302
1,24612,242000,-0.0,1872830,,,,,
1,24612,242100,0.0,1873822,,,,,
,,,,,1,218,9459,0.7,1874302
1,24612,242200,0.0,1874822,,,,,
1,24612,242300,0.1,1875812,,,,,
,,,,,1,218,9469,0.7,1876302
1,24612,242400,0.1,1876812,,,,,
1,24613,242500,0.1,1877802,,,,,
,,,,,1,218,9479,0.7,1878302
1,24613,242600,0.1,1878802,,,,,
1,24613,242700,0.1,1879802,,,,,
,,,,,1,218,9489,0.8,1880302
1,24613,242800,0.1,1880792,,,,,
1,24613,242900,0.1,1881792,,,,,
,,,,,1,218,9499,0.8,1882302
1,24613,243000,0.0,1882792,,,,,
1,24613,243100,0.1,1883792,,,,,
,,,,,1,218,9509,0.9,1884302
1,24613,243200,0.0,1884792,,,,,
1,24613,243300,0.0,1885782,,,,,
,,,,,1,218,9519,0.9,1886302
1,24613,243400,0.0,1886782,,,,,
1,24614,243500,0.1,1887762,,,,,
,,,,,1,218,9529,1.0,1888302
1,24614,243600,0.1,1888752,,,,,
1,24614,243700,0.0,1889752,,,,,
,,,,,1,218,9539,1.0,1890302
1,24614,243800,0.0,1890752,,,,,
1,24614,243900,0.1,1891752,,,,,
,,,,,1,218,9549,1.1,1892302
1,24614,244000,0.0,1892752,,,,,
1,24614,244100,0.0,1893742,,,,,
,,,,,1,218,9559,1.1,1894302
1,24614,244200,-0.0,1894732,,,,,
1,24616,244300,0.0,1895702,,,,,
,,,,,1,218,9569,1.0,1896302
1,24616,244400,0.0,1896702,,,,,
1,24616,244500,-0.0,1897702,,,,,
,,,,,1,218,9579,0.9,1898302
1,24616,244600,0.1,1898702,,,,,
1,24616,244700,0.0,1899692,,,,,
,,,,,1,218,9589,0.9,1900302
1,24616,244800,0.0,1900692,,,,,
1,24616,244900,-0.0,1901682,,,,,
,,,,,1,218,9599,0.8,1902302
1,24617,245000,0.1,1902652,,,,,
1,24617,245100,0.0,1903642,,,,,
,,,,,1,218,9609,0.8,1904302
1,24617,245200,0.0,1904642,,,,,
1,24617,245300,0.0,1905632,,,,,
,,,,,1,218,9619,0.8,1906302
1,24617,245400,0.0,1906632,,,,,
1,24618,245500,0.1,1907622,,,,,
,,,,,1,218,9629,0.8,1908302
1,24618,245600,0.0,1908622,,,,,
1,24618,245700,0.0,1909602,,,,,
,,,,,1,218,9639,0.7,1910302
1,24618,245800,-0.0,1910592,,,,,
1,24618,245900,0.1,1911592,,,,,
,,,,,1,218,9649,0.7,1912302
1,24618,246000,0.0,1912592,,,,,
1,24619,246100,0.0,1913573,,,,,
,,,,,1,218,9659,0.7,1914302
1,24620,246200,0.0,1914562,,,,,
1,24621,246300,0.1,1915542,,,,,
,,,,,1,218,9669,0.7,1916302
1,24622,246400,0.0,1916532,,,,,
1,24622,246500,0.1,1917532,,,,,
,,,,,1,218,9679,0.8,1918302
1,24622,246600,-0.0,1918522,,,,,
1,24622,246700,0.0,1919502,,,,,
,,,,,1,218,9689,0.8,1920302
1,24622,246800,0.1,1920502,,,,,
1,24622,246900,0.1,1921492,,,,,
,,,,,1,218,9699,0.9,1922302
1,24622,247000,0.1,1922492,,,,,
1,24622,247100,0.0,1923492,,,,,
,,,,,1,218,9709,0.9,1924302
1,24622,247200,0.0,1924492,,,,,
1,24622,247300,-0.0,1925492,,,,,
,,,,,1,218,9719,0.8,1926302
1,24622,247400,0.0,1926492,,,,,
1,24622,247500,-0.0,1927462,,,,,
,,,,,1,218,9729,0.8,1928302
1,24623,247600,0.1,1928442,,,,,
1,24623,247700,0.1,1929432,,,,,
,,,,,1,218,9739,0.8,1930302
1,24623,247800,0.0,1930422,,,,,
1,24623,247900,0.0,1931422,,,,,
,,,,,1,218,9749,0.8,1932302
1,24624,248000,0.1,1932402,,,,,
1,24624,248100,0.0,1933402,,,,,
,,,,,1,218,9759,0.9,1934302
1,24624,248200,0.1,1934402,,,,,
1,24624,248300,0.0,1935402,,,,,
,,,,,1,218,9769,1.0,1936302
1,24625,248400,0.0,1936382,,,,,
1,24625,248500,0.0,1937382,,,,,
,,,,,1,218,9779,0.9,1938302
1,24625,248600,0.0,1938372,,,,,
1,24625,248700,0.0,1939352,,,,,
,,,,,1,218,9789,0.9,1940302
1,24625,248800,0.0,1940352,,,,,
1,24625,248900,0.0,1941352,,,,,
,,,,,1,218,9799,0.8,1942302
1,24625,249000,-0.0,1942342,,,,,
1,24625,249100,0.1,1943342,,,,,
,,,,,1,218,9809,0.8,1944302
1,24625,249200,0.0,1944342,,,,,
1,24626,249300,0.0,1945332,,,,,
,,,,,1,218,9819,0.9,1946302
1,24626,249400,0.0,1946332,,,,,
1,24627,249500,0.0,1947322,,,,,
,,,,,1,218,9829,0.9,1948302
1,24627,249600,0.0,1948322,,,,,
1,24627,249700,0.1,1949312,,,,,
1,24627,249800,-0.0,1950302,,,,,
,,,,,1,218,9839,0.9,1950302
1,24628,249900,0.1,1951292,,,,,
1,24629,250000,0.0,1952282,,,,,
,,,,,1,218,9849,0.8,1952302
1,24629,250100,0.0,1953282,,,,,
1,24629,250200,0.0,1954272,,,,,
,,,,,1,218,9859,0.8,1954302
1,24629,250300,0.1,1955272,,,,,
1,24629,250400,0.0,1956263,,,,,
,,,,,1,218,9869,0.8,1956302
1,24629,250500,0.0,1957262,,,,,
1,24629,250600,-0.0,1958242,,,,,
,,,,,1,218,9879,0.8,1958302
1,24629,250700,-0.0,1959242,,,,,
1,24629,250800,0.0,1960232,,,,,
,,,,,1,218,9889,0.8,1960302
1,24630,250900,-0.0,1961202,,,,,
1,24630,251000,0.0,1962192,,,,,
,,,,,1,218,9899,0.7,1962302
1,24630,251100,0.0,1963192,,,,,
1,24630,251200,0.0,1964192,,,,,
,,,,,1,218,9909,0.7,1964302
1,24630,251300,0.0,1965192,,,,,
1,24630,251400,0.0,1966182,,,,,
,,,,,1,218,9919,0.7,1966302
1,24631,251500,0.0,1967172,,,,,
1,24631,251600,-0.0,1968162,,,,,
,,,,,1,218,9929,0.7,1968302
1,24631,251700,0.0,1969152,,,,,
1,24632,251800,0.1,1970132,,,,,
,,,,,1,218,9939,0.7,1970302
1,24632,251900,0.1,1971132,,,,,
1,24632,252000,0.1,1972122,,,,,
,,,,,1,218,9949,0.8,1972302
1,24632,252100,0.1,1973122,,,,,
1,24632,252200,-0.0,1974112,,,,,
,,,,,1,218,9959,0.8,1974302
1,24632,252300,-0.0,1975102,,,,,
1,24632,252400,0.0,1976102,,,,,
,,,,,1,218,9969,0.7,1976302
1,24632,252500,0.1,1977092,,,,,
1,24632,252600,0.0,1978082,,,,,
,,,,,1,218,9979,0.8,1978302
1,24632,252700,-0.0,1979082,,,,,
1,24632,252800,0.0,1980078,,,,,
,,,,,1,218,9989,0.7,1980302
1,24632,252900,0.0,1981072,,,,,
1,24632,253000,-0.0,1982052,,,,,
,,,,,1,218,9999,0.8,1982302
1,24632,253100,0.1,1983052,,,,,
1,24633,253200,0.0,1984035,,,,,
,,,,,1,218,10009,0.8,1984302
1,24633,253300,0.1,1985032,,,,,
1,24633,253400,0.0,1986022,,,,,
,,,,,1,218,10019,0.8,1986302
1,24633,253500,0.1,1987022,,,,,
1,24633,253600,0.0,1988022,,,,,
,,,,,1,218,10029,0.9,1988302
1,24633,253700,0.0,1989002,,,,,
1,24633,253800,0.0,1990002,,,,,
,,,,,1,218,10039,0.8,1990302
1,24634,253900,0.0,1990992,,,,,
1,24634,254000,0.0,1991982,,,,,
,,,,,1,218,10049,0.8,1992302
1,24634,254100,0.1,1992982,,,,,
1,24635,254200,0.0,1993972,,,,,
,,,,,1,218,10059,0.8,1994302
1,24635,254300,0.1,1994962,,,,,
1,24635,254400,0.1,1995952,,,,,
,,,,,1,218,10069,0.9,1996302
1,24635,254500,0.1,1996952,,,,,
1,24635,254600,0.1,1997942,,,,,
,,,,,1,218,10079,0.9,1998302
1,24635,254700,-0.0,1998932,,,,,
1,24635,254800,0.0,1999932,,,,,
,,,,,1,218,10089,0.9,2000302
1,24635,254900,0.1,2000932,,,,,
1,24635,255000,0.0,2001932,,,,,
,,,,,1,218,10099,1.0,2002302
1,24635,255100,-0.0,2002932,,,,,
1,24635,255200,0.0,2003932,,,,,
,,,,,1,218,10109,0.9,2004302
1,24635,255300,0.1,2004932,,,,,
1,24635,255400,0.0,2005932,,,,,
,,,,,1,218,10119,0.9,2006302
1,24636,255500,0.0,2006922,,,,,
1,24637,255600,0.1,2007912,,,,,
,,,,,1,218,10129,0.9,2008302
1,24637,255700,0.0,2008912,,,,,
1,24637,255800,0.0,2009912,,,,,
,,,,,1,218,10139,1.0,2010302
1,24637,255900,0.1,2010902,,,,,
1,24637,256000,0.0,2011883,,,,,
,,,,,1,218,10149,1.0,2012302
1,24637,256100,0.0,2012872,,,,,
1,24637,256200,-0.0,2013862,,,,,
,,,,,1,218,10159,0.9,2014302
1,24637,256300,0.0,2014862,,,,,
1,24637,256400,0.1,2015862,,,,,
,,,,,1,218,10169,0.9,2016302
1,24638,256500,0.1,2016842,,,,,
1,24638,256600,0.0,2017832,,,,,
,,,,,1,218,10179,0.9,2018302
1,24638,256700,0.1,2018832,,,,,
1,24638,256800,0.0,2019832,,,,,
,,,,,1,218,10189,0.9,2020302
1,24638,256900,0.0,2020832,,,,,
1,24638,257000,0.0,2021832,,,,,
,,,,,1,218,10199,0.9,2022302
1,24638,257100,0.0,2022832,,,,,
1,24638,257200,-0.0,2023822,,,,,
,,,,,1,218,10209,0.9,2024302
1,24638,257300,0.0,2024822,,,,,
1,24638,257400,0.0,2025822,,,,,
,,,,,1,218,10219,0.9,2026302
1,24638,257500,0.0,2026822,,,,,
1,24638,257600,0.0,2027822,,,,,
,,,,,1,218,10229,0.8,2028302
1,24638,257700,0.0,2028822,,,,,
1,24638,257800,0.1,2029822,,,,,
,,,,,1,218,10239,0.8,2030302
1,24638,257900,0.1,2030812,,,,,
1,24638,258000,0.1,2031812,,,,,
,,,,,1,218,10249,0.9,2032302
1,24638,258100,0.0,2032802,,,,,
1,24639,258200,0.1,2033792,,,,,
,,,,,1,218,10259,0.9,2034302
1,24639,258300,0.0,2034792,,,,,
1,24639,258400,0.0,2035782,,,,,
,,,,,1,218,10269,0.8,2036302
1,24639,258500,0.0,2036772,,,,,
1,24639,258600,0.0,2037762,,,,,
,,,,,1,218,10279,0.8,2038302
1,24639,258700,0.0,2038762,,,,,
1,24639,258800,0.0,2039762,,,,,
,,,,,1,218,10289,0.8,2040302
1,24639,258900,0.1,2040762,,,,,
1,24639,259000,0.1,2041762,,,,,
,,,,,1,218,10299,0.8,2042302
1,24639,259100,0.0,2042752,,,,,
1,24639,259200,0.0,2043742,,,,,
,,,,,1,218,10309,0.9,2044302
1,24639,259300,0.1,2044742,,,,,
1,24639,259400,0.0,2045732,,,,,
,,,,,1,218,10319,0.9,2046302
1,24640,259500,0.0,2046712,,,,,
1,24641,259600,0.0,2047702,,,,,
,,,,,1,218,10329,0.9,2048302
1,24641,259700,0.0,2048692,,,,,
1,24641,259800,-0.0,2049682,,,,,
,,,,,1,218,10339,0.9,2050302
1,24642,259900,0.1,2050672,,,,,
1,24642,260000,0.0,2051672,,,,,
,,,,,1,218,10349,0.8,2052302
1,24643,260100,0.1,2052652,,,,,
1,24643,260200,0.0,2053642,,,,,
,,,,,1,218,10359,0.8,2054302
1,24643,260300,-0.0,2054642,,,,,
1,24643,260400,0.0,2055642,,,,,
,,,,,1,218,10369,0.8,2056302
1,24643,260500,0.1,2056642,,,,,
1,24643,260600,-0.0,2057632,,,,,
,,,,,1,218,10379,0.8,2058302
1,24643,260700,0.0,2058622,,,,,
1,24643,260800,0.1,2059622,,,,,
,,,,,1,218,10389,0.8,2060302
1,24643,260900,0.0,2060622,,,,,
1,24643,261000,0.0,2061612,,,,,
,,,,,1,218,10399,0.8,2062302
1,24644,261100,0.0,2062593,,,,,
1,24644,261200,0.1,2063592,,,,,
,,,,,1,218,10409,0.8,2064302
1,24644,261300,0.1,2064592,,,,,
1,24644,261400,0.1,2065592,,,,,
,,,,,1,218,10419,0.9,2066302
1,24645,261500,0.1,2066583,,,,,
1,24645,261600,-0.0,2067582,,,,,
,,,,,1,218,10429,0.8,2068302
1,24645,261700,0.0,2068582,,,,,
1,24645,261800,0.0,2069582,,,,,
,,,,,1,218,10439,0.9,2070302
1,24645,261900,0.0,2070582,,,,,
1,24645,262000,0.0,2071582,,,,,
,,,,,1,218,10449,0.9,2072302
1,24645,262100,0.1,2072582,,,,,
1,24645,262200,0.0,2073572,,,,,
,,,,,1,218,10459,0.9,2074302
1,24645,262300,0.1,2074572,,,,,
1,24645,262400,0.1,2075572,,,,,
,,,,,1,218,10469,1.0,2076302
1,24645,262500,0.0,2076562,,,,,
1,24645,262600,0.0,2077552,,,,,
,,,,,1,218,10479,1.0,2078302
1,24645,262700,0.0,2078552,,,,,
1,24645,262800,-0.0,2079552,,,,,
,,,,,1,218,10489,0.9,2080302
1,24645,262900,0.0,2080542,,,,,
1,24645,263000,0.0,2081532,,,,,
,,,,,1,218,10499,0.9,2082302
1,24645,263100,0.0,2082522,,,,,
1,24645,263200,0.0,2083522,,,,,
,,,,,1,218,10509,0.8,2084302
1,24645,263300,-0.0,2084502,,,,,
1,24645,263400,-0.0,2085502,,,,,
,,,,,1,218,10519,0.7,2086302
1,24646,263500,0.0,2086492,,,,,
1,24646,263600,0.0,2087482,,,,,
,,,,,1,218,10529,0.7,2088302
1,24647,263700,0.0,2088472,,,,,
1,24647,263800,0.0,2089472,,,,,
,,,,,1,218,10539,0.7,2090302
1,24647,263900,0.1,2090472,,,,,
1,24647,264000,0.1,2091472,,,,,
,,,,,1,218,10549,0.7,2092302
1,24647,264100,0.1,2092462,,,,,
1,24647,264200,-0.0,2093462,,,,,
,,,,,1,218,10559,0.6,2094302
1,24647,264300,0.0,2094452,,,,,
1,24647,264400,-0.0,2095432,,,,,
,,,,,1,218,10569,0.6,2096302
1,24647,264500,0.1,2096432,,,,,
1,24647,264600,0.0,2097423,,,,,
,,,,,1,218,10579,0.6,2098302
1,24647,264700,0.0,2098422,,,,,
1,24647,264800,0.0,2099402,,,,,
,,,,,1,218,10589,0.6,2100302
1,24647,264900,0.0,2100382,,,,,
1,24647,265000,0.0,2101382,,,,,
,,,,,1,218,10599,0.7,2102302
1,24648,265100,0.0,2102372,,,,,
1,24648,265200,0.0,2103362,,,,,
,,,,,1,218,10609,0.7,2104302
1,24648,265300,0.1,2104362,,,,,
1,24648,265400,-0.0,2105352,,,,,
,,,,,1,218,10619,0.8,2106302
1,24648,265500,0.1,2106352,,,,,
1,24648,265600,-0.0,2107312,,,,,
,,,,,1,218,10629,0.8,2108302
1,24648,265700,0.1,2108312,,,,,
1,24648,265800,0.0,2109312,,,,,
,,,,,1,218,10639,0.7,2110302
1,24648,265900,0.0,2110312,,,,,
1,24648,266000,0.1,2111312,,,,,
,,,,,1,218,10649,0.7,2112302
1,24648,266100,0.0,2112312,,,,,
1,24648,266200,0.0,2113312,,,,,
1,24648,266300,0.0,2114292,,,,,
,,,,,1,218,10659,0.8,2114302
1,24648,266400,0.1,2115282,,,,,
1,24648,266500,0.0,2116272,,,,,
,,,,,1,218,10669,0.8,2116302
1,24648,266600,0.1,2117272,,,,,
1,24649,266700,0.1,2118242,,,,,
,,,,,1,218,10679,0.9,2118302
1,24649,266800,0.0,2119238,,,,,
1,24649,266900,-0.0,2120232,,,,,
,,,,,1,218,10689,0.9,2120302
1,24650,267000,0.0,2121222,,,,,
1,24650,267100,0.1,2122212,,,,,
,,,,,1,218,10699,0.9,2122302
1,24651,267200,0.0,2123202,,,,,
1,24651,267300,-0.0,2124202,,,,,
,,,,,1,218,10709,0.8,2124302
1,24651,267400,0.1,2125192,,,,,
1,24651,267500,-0.0,2126172,,,,,
,,,,,1,218,10719,0.8,2126302
1,24651,267600,0.0,2127152,,,,,
1,24652,267700,0.0,2128142,,,,,
,,,,,1,218,10729,0.9,2128302
1,24652,267800,0.0,2129142,,,,,
1,24653,267900,0.0,2130112,,,,,
,,,,,1,218,10739,0.8,2130302
1,24654,268000,0.0,2131102,,,,,
1,24654,268100,0.1,2132102,,,,,
,,,,,1,218,10749,0.9,2132302
1,24655,268200,0.0,2133072,,,,,
1,24655,268300,0.1,2134072,,,,,
,,,,,1,218,10759,0.9,2134302
1,24655,268400,0.1,2135072,,,,,
1,24655,268500,0.0,2136065,,,,,
,,,,,1,218,10769,0.8,2136302
1,24655,268600,0.1,2137062,,,,,
1,24655,268700,0.0,2138052,,,,,
,,,,,1,218,10779,0.8,2138302
1,24655,268800,0.0,2139052,,,,,
1,24655,268900,0.1,2140052,,,,,
,,,,,1,218,10789,0.9,2140302
1,24655,269000,0.0,2141052,,,,,
1,24655,269100,0.0,2142052,,,,,
,,,,,1,218,10799,0.9,2142302
1,24655,269200,0.0,2143052,,,,,
1,24655,269300,0.1,2144052,,,,,
,,,,,1,218,10809,0.9,2144302
1,24655,269400,-0.0,2145042,,,,,
1,24655,269500,-0.0,2146022,,,,,
,,,,,1,218,10819,0.9,2146302
1,24655,269600,0.0,2147022,,,,,
1,24655,269700,0.1,2148022,,,,,
,,,,,1,218,10829,0.9,2148302
1,24655,269800,0.0,2149022,,,,,
1,24655,269900,0.0,2150022,,,,,
,,,,,1,218,10839,0.9,2150302
1,24655,270000,0.0,2151022,,,,,
1,24655,270100,0.1,2152012,,,,,
,,,,,1,218,10849,0.9,2152302
1,24655,270200,0.0,2152992,,,,,
1,24655,270300,0.0,2153982,,,,,
,,,,,1,218,10859,0.9,2154302
1,24656,270400,0.0,2154973,,,,,
1,24656,270500,0.0,2155972,,,,,
,,,,,1,218,10869,0.8,2156302
1,24656,270600,0.0,2156962,,,,,
1,24656,270700,0.1,2157962,,,,,
,,,,,1,218,10879,0.8,2158302
1,24657,270800,0.1,2158942,,,,,
1,24657,270900,0.1,2159942,,,,,
,,,,,1,218,10889,0.9,2160302
1,24657,271000,0.0,2160912,,,,,
1,24658,271100,0.1,2161902,,,,,
,,,,,1,218,10899,0.9,2162302
1,24658,271200,0.0,2162893,,,,,
1,24658,271300,0.0,2163892,,,,,
,,,,,1,218,10909,0.9,2164302
1,24658,271400,0.0,2164883,,,,,
1,24658,271500,0.0,2165882,,,,,
,,,,,1,218,10919,0.9,2166302
1,24658,271600,0.0,2166882,,,,,
1,24658,271700,0.0,2167882,,,,,
,,,,,1,218,10929,0.9,2168302
1,24658,271800,0.0,2168882,,,,,
1,24659,271900,0.0,2169874,,,,,
,,,,,1,218,10939,0.9,2170302
1,24659,272000,0.1,2170872,,,,,
1,24659,272100,0.0,2171872,,,,,
,,,,,1,218,10949,0.8,2172302
1,24659,272200,0.1,2172863,,,,,
1,24659,272300,0.1,2173842,,,,,
,,,,,1,218,10959,0.9,2174302
1,24659,272400,0.0,2174832,,,,,
1,24659,272500,0.0,2175832,,,,,
,,,,,1,218,10969,0.9,2176302
1,24659,272600,0.1,2176832,,,,,
1,24659,272700,0.1,2177832,,,,,
,,,,,1,218,10979,1.0,2178302
1,24659,272800,0.0,2178826,,,,,
1,24659,272900,0.1,2179822,,,,,
,,,,,1,218,10989,0.9,2180302
1,24659,273000,0.0,2180812,,,,,
1,24659,273100,0.1,2181812,,,,,
,,,,,1,218,10999,1.0,2182302
1,24659,273200,0.0,2182812,,,,,
1,24659,273300,-0.0,2183812,,,,,
,,,,,1,218,11009,0.9,2184302
1,24659,273400,0.0,2184812,,,,,
1,24659,273500,0.0,2185802,,,,,
,,,,,1,218,11019,0.9,2186302
1,24659,273600,-0.0,2186796,,,,,
1,24659,273700,0.0,2187782,,,,,
,,,,,1,218,11029,0.9,2188302
1,24659,273800,0.1,2188782,,,,,
1,24659,273900,0.0,2189782,,,,,
,,,,,1,218,11039,0.9,2190302
1,24659,274000,0.0,2190782,,,,,
1,24660,274100,0.0,2191764,,,,,
,,,,,1,218,11049,1.0,2192302
1,24661,274200,0.1,2192753,,,,,
1,24662,274300,0.0,2193732,,,,,
,,,,,1,218,11059,0.9,2194302
1,24662,274400,0.1,2194732,,,,,
1,24662,274500,0.0,2195732,,,,,
,,,,,1,218,11069,0.9,2196302
1,24662,274600,0.0,2196722,,,,,
1,24662,274700,0.1,2197712,,,,,
,,,,,1,218,11079,0.9,2198302
1,24662,274800,0.0,2198712,,,,,
1,24662,274900,0.0,2199712,,,,,
,,,,,1,218,11089,0.8,2200302
1,24662,275000,-0.0,2200712,,,,,
1,24662,275100,0.0,2201712,,,,,
,,,,,1,218,11099,0.7,2202302
1,24662,275200,0.0,2202702,,,,,
1,24662,275300,0.0,2203702,,,,,
,,,,,1,218,11109,0.7,2204302
1,24662,275400,0.0,2204702,,,,,
1,24663,275500,0.1,2205682,,,,,
,,,,,1,218,11119,0.8,2206302
1,24663,275600,0.1,2206682,,,,,
1,24663,275700,0.0,2207682,,,,,
,,,,,1,218,11129,0.8,2208302
1,24663,275800,0.0,2208672,,,,,
1,24663,275900,0.1,2209672,,,,,
,,,,,1,218,11139,0.9,2210302
1,24663,276000,0.0,2210672,,,,,
1,24663,276100,0.0,2211672,,,,,
,,,,,1,218,11149,0.9,2212302
1,24663,276200,0.0,2212652,,,,,
1,24663,276300,0.1,2213652,,,,,
,,,,,1,218,11159,0.9,2214302
1,24663,276400,0.0,2214642,,,,,
1,24663,276500,0.0,2215624,,,,,
,,,,,1,218,11169,0.9,2216302
1,24663,276600,0.0,2216613,,,,,
1,24664,276700,0.0,2217600,,,,,
,,,,,1,218,11179,0.8,2218302
1,24664,276800,-0.0,2218572,,,,,
1,24664,276900,0.0,2219562,,,,,
,,,,,1,218,11189,0.9,2220302
1,24664,277000,0.0,2220562,,,,,
1,24664,277100,0.1,2221562,,,,,
,,,,,1,218,11199,1.0,2222302
1,24664,277200,-0.0,2222562,,,,,
1,24664,277300,0.0,2223562,,,,,
,,,,,1,218,11209,1.0,2224302
1,24664,277400,0.0,2224562,,,,,
1,24664,277500,0.0,2225552,,,,,
,,,,,1,218,11219,1.0,2226302
1,24664,277600,0.0,2226542,,,,,
1,24664,277700,0.0,2227512,,,,,
,,,,,1,218,11229,1.0,2228302
1,24664,277800,0.0,2228492,,,,,
1,24664,277900,0.1,2229492,,,,,
,,,,,1,218,11239,1.0,2230302
1,24664,278000,0.0,2230492,,,,,
1,24664,278100,0.0,2231489,,,,,
,,,,,1,218,11249,1.0,2232302
1,24664,278200,0.1,2232472,,,,,
1,24664,278300,0.0,2233472,,,,,
,,,,,1,218,11259,0.9,2234302
1,24664,278400,-0.0,2234462,,,,,
1,24664,278500,0.1,2235462,,,,,
,,,,,1,218,11269,0.9,2236302
1,24664,278600,-0.0,2236462,,,,,
1,24664,278700,-0.0,2237453,,,,,
,,,,,1,218,11279,0.9,2238302
1,24664,278800,0.0,2238452,,,,,
1,24664,278900,-0.0,2239451,,,,,
,,,,,1,218,11289,0.8,2240302
1,24664,279000,0.0,2240442,,,,,
1,24664,279100,0.0,2241435,,,,,
,,,,,1,218,11299,0.7,2242302
1,24664,279200,0.1,2242412,,,,,
1,24664,279300,0.1,2243412,,,,,
,,,,,1,218,11309,0.8,2244302
1,24665,279400,0.0,2244372,,,,,
1,24665,279500,0.0,2245372,,,,,
,,,,,1,218,11319,0.8,2246302
1,24665,279600,0.0,2246362,,,,,
1,24665,279700,0.0,2247362,,,,,
,,,,,1,218,11329,0.8,2248302
1,24665,279800,0.0,2248352,,,,,
1,24669,279900,0.1,2249312,,,,,
,,,,,1,218,11339,0.7,2250302
1,24669,280000,0.1,2250312,,,,,
1,24669,280100,0.0,2251312,,,,,
1,24669,280200,0.1,2252302,,,,,
,,,,,1,218,11349,0.7,2252302
1,24670,280300,0.1,2253294,,,,,
1,24671,280400,0.1,2254272,,,,,
,,,,,1,218,11359,0.8,2254302
1,24671,280500,0.0,2255272,,,,,
1,24675,280600,0.1,2256222,,,,,
,,,,,1,218,11369,0.9,2256302
1,24675,280700,-0.0,2257202,,,,,
1,24675,280800,0.0,2258202,,,,,
,,,,,1,218,11379,0.9,2258302
1,24675,280900,0.0,2259202,,,,,
1,24676,281000,0.1,2260182,,,,,
,,,,,1,218,11389,0.9,2260302
1,24676,281100,0.0,2261172,,,,,
1,24676,281200,0.0,2262152,,,,,
,,,,,1,218,11399,1.0,2262302
1,24676,281300,0.0,2263142,,,,,
1,24676,281400,0.0,2264132,,,,,
,,,,,1,218,11409,0.9,2264302
1,24676,281500,0.1,2265132,,,,,
1,24676,281600,0.0,2266112,,,,,
,,,,,1,218,11419,1.0,2266302
1,24676,281700,0.0,2267102,,,,,
1,24676,281800,0.0,2268092,,,,,
,,,,,1,218,11429,1.0,2268302
1,24676,281900,0.0,2269082,,,,,
1,24676,282000,0.0,2270082,,,,,
,,,,,1,218,11439,1.0,2270302
1,24676,282100,0.1,2271082,,,,,
1,24676,282200,0.0,2272082,,,,,
,,,,,1,218,11449,1.0,2272302
1,24676,282300,0.1,2273082,,,,,
1,24676,282400,0.1,2274082,,,,,
,,,,,1,218,11459,0.9,2274302
1,24676,282500,0.1,2275082,,,,,
1,24676,282600,0.1,2276082,,,,,
,,,,,1,218,11469,0.9,2276302
1,24676,282700,0.1,2277082,,,,,
1,24676,282800,0.0,2278082,,,,,
,,,,,1,218,11479,1.0,2278302
1,24676,282900,0.0,2279082,,,,,
1,24676,283000,0.0,2280082,,,,,
,,,,,1,218,11489,1.0,2280302
1,24676,283100,-0.0,2281052,,,,,
1,24676,283200,-0.1,2282042,,,,,
,,,,,1,218,11499,0.8,2282302
1,24676,283300,0.0,2283032,,,,,
1,24676,283400,0.0,2284032,,,,,
,,,,,1,218,11509,0.8,2284302
1,24676,283500,0.0,2285022,,,,,
1,24676,283600,-0.0,2286003,,,,,
,,,,,1,218,11519,0.7,2286302
1,24677,283700,0.0,2286992,,,,,
1,24677,283800,0.0,2287982,,,,,
,,,,,1,218,11529,0.7,2288302
1,24677,283900,0.0,2288972,,,,,
1,24677,284000,0.0,2289972,,,,,
,,,,,1,218,11539,0.7,2290302
1,24677,284100,0.1,2290962,,,,,
1,24677,284200,0.0,2291952,,,,,
,,,,,1,218,11549,0.8,2292302
1,24677,284300,-0.0,2292932,,,,,
1,24677,284400,0.0,2293922,,,,,
,,,,,1,218,11559,0.7,2294302
1,24677,284500,0.1,2294902,,,,,
1,24678,284600,0.0,2295873,,,,,
,,,,,1,218,11569,0.7,2296302
1,24678,284700,0.0,2296872,,,,,
1,24678,284800,0.1,2297872,,,,,
,,,,,1,218,11579,0.7,2298302
1,24678,284900,0.0,2298872,,,,,
1,24678,285000,0.0,2299862,,,,,
,,,,,1,218,11589,0.7,2300302
1,24679,285100,0.1,2300852,,,,,
1,24681,285200,0.1,2301832,,,,,
